id_registro,nivel_territorial,pais,codigo_iso_pais,departamento_region,ciudad_municipio,tipo_plataforma,categoria_servicio,plataforma_principal,edad,genero,nivel_educativo,antiguedad_meses,horas_semanales,ingreso_bruto_mensual_cop,costos_operativos_mensuales_cop,ingreso_neto_mensual_cop,ingreso_neto_hora_usd,dependencia_ingresos,afiliacion_salud,afiliacion_pension,cuenta_con_arl,calificacion_promedio_app,fecha_registro,anio,mes,fuente_origen_id
GIG-10100,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Servicios del Hogar y Mantenimiento,Jelpit,34,Masculino,Primaria,28,59.6,1445900,301800,1144100,1.09,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.95,2021-11-26,2021,11,F-SEC-01
GIG-10101,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,22,Masculino,Tecnico / Tecnologo,1,56.5,3178000,1449100,1728900,1.74,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.87,2026-02-04,2026,2,F-SEC-01
GIG-10102,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Reparto y Domicilios,DiDi Food,35,Masculino,Tecnico / Tecnologo,4,58.4,2074600,691200,1383400,1.35,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.61,2022-03-23,2022,3,F-PRIM-01
GIG-10103,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,En linea / Basada en la Nube,Desarrollo de Software y TI,Freelancer,33,Masculino,Universitario,13,36.9,4288800,514700,3774200,5.83,Fuente complementaria / Secundaria (<50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.99,2023-09-04,2023,9,F-TER-01
GIG-10104,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,28,Masculino,Secundaria / Bachillerato,20,79.7,3985500,1917600,2067900,1.48,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.99,2022-08-21,2022,8,F-PRIM-01
GIG-10105,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,En linea / Basada en la Nube,Diseno Multimedia y Contenido,99designs,23,Femenino,Posgrado,19,16.8,5373100,644800,4728300,16.05,Fuente principal (>50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.74,2021-08-22,2021,8,F-TER-01
GIG-10106,Nacional,Colombia,COL,Risaralda,Pereira,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,23,Masculino,Secundaria / Bachillerato,2,65.6,3249100,1525500,1723600,1.5,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.92,2022-08-29,2022,8,F-PRIM-01
GIG-10107,Global,Brasil,BRA,Sao Paulo,Sao Paulo,En linea / Basada en la Nube,Microtareas y Etiquetado de Datos,Remotasks,22,Femenino,Secundaria / Bachillerato,14,34.6,10319800,1238400,9081400,14.97,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),,2023-10-29,2023,10,F-TER-01
GIG-10108,Global,Brasil,BRA,Sao Paulo,Sao Paulo,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,37,Masculino,Secundaria / Bachillerato,41,50.3,4415800,1413000,3002700,3.4,Fuente principal (>50%),Regimen Subsidiado,No cotiza,Si (Afiliado a Riesgos Laborales),4.59,2024-04-13,2024,4,F-PRIM-02
GIG-10109,Global,Estados Unidos,USA,California,San Francisco,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,22,Masculino,Secundaria / Bachillerato,46,38.9,19534000,6250900,13283100,19.47,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.93,2026-02-15,2026,2,F-TER-02
GIG-10110,Global,Chile,CHL,Santiago,Santiago,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Workana,41,Femenino,Universitario,40,37.9,8219800,986400,7233400,10.88,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,Si (Afiliado a Riesgos Laborales),4.75,2023-09-24,2023,9,F-TER-02
GIG-10111,Regional,Colombia,COL,Atlantico,Barranquilla,Fisica / Basada en Ubicacion,Reparto y Domicilios,Rappi,23,Masculino,Tecnico / Tecnologo,28,60.0,1559800,468600,1091200,1.04,Fuente principal (>50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.97,2024-07-09,2024,7,F-PRIM-01
GIG-10112,Regional,Colombia,COL,Bogota D.C.,Bogota,En linea / Basada en la Nube,Servicios Profesionales y Asesoria,Upwork,31,Masculino,Universitario,16,60.8,5444100,949600,4494500,4.22,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.64,2024-06-18,2024,6,F-SEC-01
GIG-10113,Nacional,Colombia,COL,Santander,Bucaramanga,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,32,Masculino,Secundaria / Bachillerato,6,64.9,2922500,1229900,1692600,1.49,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.76,2024-07-12,2024,7,F-PRIM-01
GIG-10114,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,31,Femenino,Secundaria / Bachillerato,3,49.1,1891800,495500,1396400,1.62,Fuente principal (>50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.66,2023-05-23,2023,5,F-SEC-02
GIG-10115,Regional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,18,Masculino,Secundaria / Bachillerato,7,61.6,1424600,434600,989900,0.92,Fuente principal (>50%),No afiliado / Ninguno,No cotiza,No (Sin cobertura ARL),4.65,2025-10-11,2025,10,F-SEC-02
GIG-10116,Global,Espana,ESP,Madrid,Madrid,En linea / Basada en la Nube,Diseno Multimedia y Contenido,99designs,28,Masculino,Secundaria / Bachillerato,7,32.4,17655600,2118700,15537000,27.35,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.67,2024-10-24,2024,10,F-PRIM-02
GIG-10117,Regional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,32,Masculino,Tecnico / Tecnologo,3,44.8,1386000,353000,1033000,1.31,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.97,2026-06-14,2026,6,F-SEC-02
GIG-10118,Global,Argentina,ARG,Buenos Aires,Buenos Aires,En linea / Basada en la Nube,Desarrollo de Software y TI,Upwork,30,Masculino,Secundaria / Bachillerato,72,32.5,13594900,1631400,11963500,20.99,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.88,2024-11-13,2024,11,F-TER-01
GIG-10119,Nacional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Reparto y Domicilios,Rappi,37,Masculino,Tecnico / Tecnologo,18,84.0,1400700,351600,1049100,0.71,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.9,2026-03-13,2026,3,F-PRIM-01
GIG-10120,Global,Argentina,ARG,Buenos Aires,Buenos Aires,Fisica / Basada en Ubicacion,Reparto y Domicilios,Rappi,33,Masculino,Tecnico / Tecnologo,24,61.0,5463100,1748200,3714900,3.47,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.9,2024-04-12,2024,4,F-PRIM-02
GIG-10121,Regional,Colombia,COL,Atlantico,Barranquilla,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,33,Femenino,Universitario,65,56.8,2598100,943500,1654600,1.66,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.88,2021-08-10,2021,8,F-SEC-02
GIG-10122,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,26,Masculino,Secundaria / Bachillerato,53,47.4,3660200,1292300,2367900,2.85,Fuente principal (>50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.9,2022-06-13,2022,6,F-SEC-01
GIG-10123,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,40,Masculino,Tecnico / Tecnologo,25,63.2,3371200,1244600,2126600,1.92,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.93,2025-03-18,2025,3,F-SEC-01
GIG-10124,Regional,Colombia,COL,Atlantico,Barranquilla,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,38,Masculino,Secundaria / Bachillerato,6,67.0,1416900,507300,909600,0.77,Fuente principal (>50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.94,2022-01-06,2022,1,F-PRIM-01
GIG-10125,Regional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,23,Masculino,Tecnico / Tecnologo,18,78.1,1588600,568000,1020600,0.75,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.98,2025-05-12,2025,5,F-SEC-02
GIG-10126,Regional,Colombia,COL,Antioquia,Medellin,En linea / Basada en la Nube,Desarrollo de Software y TI,Upwork,29,Femenino,Tecnico / Tecnologo,5,44.7,5337200,838300,4498900,5.74,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.92,2025-12-18,2025,12,F-SEC-01
GIG-10127,Global,Espana,ESP,Madrid,Madrid,En linea / Basada en la Nube,Desarrollo de Software y TI,Toptal,31,Masculino,Tecnico / Tecnologo,18,33.7,27414100,3289700,24124400,40.82,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.88,2026-05-25,2026,5,F-TER-02
GIG-10128,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,18,Femenino,Tecnico / Tecnologo,49,50.0,3357600,1635500,1722100,1.96,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.94,2022-01-25,2022,1,F-PRIM-01
GIG-10129,Nacional,Colombia,COL,Atlantico,Barranquilla,Fisica / Basada en Ubicacion,Transporte de Pasajeros,DiDi,30,Masculino,Tecnico / Tecnologo,2,65.2,3534700,1327800,2206900,1.93,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.89,2025-05-01,2025,5,F-SEC-01
GIG-10130,Regional,Colombia,COL,Bolivar,Cartagena,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,19,Masculino,Tecnico / Tecnologo,8,63.1,1101200,270400,830700,0.75,Fuente principal (>50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.82,2022-07-19,2022,7,F-SEC-01
GIG-10131,Regional,Colombia,COL,Valle del Cauca,Cali,En linea / Basada en la Nube,Microtareas y Etiquetado de Datos,Clickworker,31,Femenino,Secundaria / Bachillerato,2,25.2,589600,44300,545300,1.23,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),,2025-07-22,2025,7,F-SEC-01
GIG-10132,Nacional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,42,Masculino,Universitario,18,52.3,1909000,627100,1281800,1.4,Fuente principal (>50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.86,2026-02-01,2026,2,F-PRIM-01
GIG-10133,Global,Argentina,ARG,Buenos Aires,Buenos Aires,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,19,Masculino,Secundaria / Bachillerato,2,47.9,7618500,2437900,5180600,6.17,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.85,2021-09-14,2021,9,F-PRIM-02
GIG-10134,Nacional,Colombia,COL,Bogota D.C.,Bogota,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Fiverr,28,Masculino,Posgrado,17,9.4,2799900,305000,2494800,15.13,Fuente principal (>50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.95,2025-06-16,2025,6,F-SEC-01
GIG-10135,Global,Espana,ESP,Madrid,Madrid,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Fiverr,30,Masculino,Tecnico / Tecnologo,34,21.5,12059100,1447100,10612000,28.15,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.97,2025-06-14,2025,6,F-TER-01
GIG-10136,Nacional,Colombia,COL,Antioquia,Medellin,En linea / Basada en la Nube,Servicios Profesionales y Asesoria,Fiverr,23,Femenino,Universitario,7,43.1,2630500,398200,2232400,2.95,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.95,2023-08-04,2023,8,F-SEC-02
GIG-10137,Nacional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Servicios del Hogar y Mantenimiento,TaskRabbit,27,Masculino,Posgrado,41,47.5,1893400,289400,1604000,1.93,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.68,2021-11-13,2021,11,F-PRIM-01
GIG-10138,Global,Chile,CHL,Santiago,Santiago,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,24,Masculino,Secundaria / Bachillerato,45,58.1,7765300,2484900,5280400,5.18,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.78,2023-04-19,2023,4,F-PRIM-02
GIG-10139,Global,Espana,ESP,Madrid,Madrid,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,36,Masculino,Secundaria / Bachillerato,6,67.9,25694300,8222200,17472100,14.67,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.88,2023-04-27,2023,4,F-PRIM-02
GIG-10140,Global,Argentina,ARG,Buenos Aires,Buenos Aires,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Freelancer,40,Masculino,Secundaria / Bachillerato,49,33.6,6868100,824200,6043900,10.26,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.87,2025-12-26,2025,12,F-TER-01
GIG-10141,Nacional,Colombia,COL,Antioquia,Medellin,En linea / Basada en la Nube,Diseno Multimedia y Contenido,99designs,43,Femenino,Secundaria / Bachillerato,34,61.0,2793100,475100,2318000,2.17,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.94,2024-01-24,2024,1,F-SEC-01
GIG-10142,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,En linea / Basada en la Nube,Microtareas y Etiquetado de Datos,Clickworker,22,Masculino,Secundaria / Bachillerato,45,29.7,13129700,1575600,11554200,22.18,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.97,2023-12-28,2023,12,F-TER-01
GIG-10143,Global,India,IND,Karnataka,Bengaluru,En linea / Basada en la Nube,Servicios Profesionales y Asesoria,Upwork,22,Femenino,Tecnico / Tecnologo,1,18.5,5505100,660600,4844500,14.93,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.87,2022-08-31,2022,8,F-TER-01
GIG-10144,Regional,Colombia,COL,Santander,Bucaramanga,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Freelancer,39,Femenino,Universitario,4,40.0,3049000,521600,2527400,3.6,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.95,2024-01-24,2024,1,F-SEC-01
GIG-10145,Global,Estados Unidos,USA,California,San Francisco,En linea / Basada en la Nube,Desarrollo de Software y TI,Freelancer,30,Masculino,Tecnico / Tecnologo,7,32.2,23633500,2836000,20797500,36.83,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.89,2023-10-15,2023,10,F-PRIM-02
GIG-10146,Nacional,Colombia,COL,Santander,Bucaramanga,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,44,Masculino,Universitario,17,57.4,1402900,404400,998500,0.99,Fuente principal (>50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.85,2024-07-10,2024,7,F-PRIM-01
GIG-10147,Global,Argentina,ARG,Buenos Aires,Buenos Aires,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,35,Masculino,Secundaria / Bachillerato,13,47.4,6993000,2237800,4755200,5.72,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.64,2025-12-28,2025,12,F-PRIM-02
GIG-10148,Global,Chile,CHL,Santiago,Santiago,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,18,Masculino,Secundaria / Bachillerato,5,42.5,4233800,1354800,2879000,3.86,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.68,2025-03-02,2025,3,F-PRIM-02
GIG-10149,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,En linea / Basada en la Nube,Desarrollo de Software y TI,Toptal,22,Femenino,Secundaria / Bachillerato,5,25.2,5439400,652700,4786700,10.83,Unica fuente de ingresos (100%),Regimen Subsidiado,Cotiza activamente,No (Sin cobertura ARL),4.82,2023-06-13,2023,6,F-PRIM-02
GIG-10150,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Reparto y Domicilios,Rappi,28,Masculino,Tecnico / Tecnologo,12,42.0,1562700,530400,1032300,1.4,Fuente principal (>50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.94,2024-07-29,2024,7,F-PRIM-01
GIG-10151,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,DiDi Food,32,Femenino,Secundaria / Bachillerato,40,61.9,1526500,479000,1047400,0.96,Fuente complementaria / Secundaria (<50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.81,2021-07-31,2021,7,F-SEC-01
GIG-10152,Nacional,Colombia,COL,Valle del Cauca,Cali,En linea / Basada en la Nube,Servicios Profesionales y Asesoria,Fiverr,35,Masculino,Universitario,16,42.8,3075800,313000,2762800,3.68,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.87,2022-10-20,2022,10,F-SEC-01
GIG-10153,Global,India,IND,Karnataka,Bengaluru,En linea / Basada en la Nube,Desarrollo de Software y TI,Freelancer,42,Masculino,Universitario,1,41.7,4997700,599700,4397900,6.01,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),5.0,2022-11-27,2022,11,F-PRIM-02
GIG-10154,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,18,Masculino,Secundaria / Bachillerato,32,54.6,1794300,620500,1173800,1.23,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.76,2024-02-12,2024,2,F-SEC-02
GIG-10155,Regional,Colombia,COL,Atlantico,Barranquilla,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,20,Masculino,Secundaria / Bachillerato,12,66.1,2957900,1349300,1608700,1.39,Fuente complementaria / Secundaria (<50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.79,2022-04-04,2022,4,F-SEC-01
GIG-10156,Nacional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,39,Masculino,Tecnico / Tecnologo,28,67.1,1512400,517700,994700,0.85,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.92,2024-04-30,2024,4,F-SEC-02
GIG-10157,Global,Espana,ESP,Madrid,Madrid,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Workana,27,Masculino,Secundaria / Bachillerato,33,45.6,22538000,2704600,19833500,24.8,Unica fuente de ingresos (100%),Regimen Subsidiado,Cotiza activamente,No (Sin cobertura ARL),4.83,2023-05-05,2023,5,F-TER-01
GIG-10158,Regional,Colombia,COL,Atlantico,Barranquilla,Fisica / Basada en Ubicacion,Servicios del Hogar y Mantenimiento,Timser,32,Masculino,Universitario,6,65.7,1330500,290700,1039900,0.9,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.9,2025-09-18,2025,9,F-PRIM-01
GIG-10159,Global,Estados Unidos,USA,California,San Francisco,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,38,Masculino,Secundaria / Bachillerato,30,23.4,14650400,4688100,9962200,24.28,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,Si (Afiliado a Riesgos Laborales),4.95,2024-08-27,2024,8,F-TER-02
GIG-10160,Regional,Colombia,COL,Caldas,Manizales,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Freelancer,36,Femenino,Universitario,1,27.1,3224700,385100,2839600,5.98,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.65,2026-02-12,2026,2,F-SEC-01
GIG-10161,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,35,Femenino,Secundaria / Bachillerato,12,66.2,8667100,2773500,5893600,5.08,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,Si (Afiliado a Riesgos Laborales),4.54,2023-04-24,2023,4,F-PRIM-02
GIG-10162,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,En linea / Basada en la Nube,Microtareas y Etiquetado de Datos,Remotasks,19,Femenino,Tecnico / Tecnologo,43,38.0,11733100,1408000,10325100,15.49,Fuente principal (>50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.8,2023-07-24,2023,7,F-TER-01
GIG-10163,Nacional,Colombia,COL,Risaralda,Pereira,En linea / Basada en la Nube,Desarrollo de Software y TI,Toptal,24,Masculino,Tecnico / Tecnologo,5,37.5,5994600,877100,5117500,7.78,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.9,2025-08-14,2025,8,F-SEC-01
GIG-10164,Regional,Colombia,COL,Santander,Bucaramanga,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,18,Femenino,Universitario,5,57.8,1746800,483400,1263500,1.25,Fuente principal (>50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.94,2025-02-10,2025,2,F-SEC-01
GIG-10165,Nacional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Servicios del Hogar y Mantenimiento,Timser,50,Masculino,Tecnico / Tecnologo,6,59.7,1849400,289700,1559700,1.49,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.91,2025-04-06,2025,4,F-SEC-01
GIG-10166,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,37,Femenino,Tecnico / Tecnologo,20,58.8,2421000,894400,1526600,1.48,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.77,2024-12-05,2024,12,F-PRIM-01
