id_registro,nivel_territorial,pais,codigo_iso_pais,departamento_region,ciudad_municipio,tipo_plataforma,categoria_servicio,plataforma_principal,edad,genero,nivel_educativo,antiguedad_meses,horas_semanales,ingreso_bruto_mensual_cop,costos_operativos_mensuales_cop,ingreso_neto_mensual_cop,ingreso_neto_hora_usd,dependencia_ingresos,afiliacion_salud,afiliacion_pension,cuenta_con_arl,calificacion_promedio_app,fecha_registro,anio,mes,fuente_origen_id
GIG-08562,Global,Estados Unidos,USA,California,San Francisco,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,40,Femenino,Tecnico / Tecnologo,18,45.1,27377700,8760900,18616800,23.54,Unica fuente de ingresos (100%),No afiliado / Ninguno,No cotiza,No (Sin cobertura ARL),4.92,2026-02-08,2026,2,F-PRIM-02
GIG-08563,Nacional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,34,Masculino,Tecnico / Tecnologo,4,35.8,2220500,637600,1582900,2.52,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.8,2021-02-27,2021,2,F-SEC-01
GIG-08564,Global,Brasil,BRA,Sao Paulo,Sao Paulo,Fisica / Basada en Ubicacion,Servicios del Hogar y Mantenimiento,Timser,24,Masculino,Tecnico / Tecnologo,46,56.9,5006700,1602100,3404600,3.41,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.9,2022-10-21,2022,10,F-PRIM-02
GIG-08565,Nacional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,30,Masculino,Tecnico / Tecnologo,3,55.4,3153400,1367600,1785800,1.84,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.72,2024-10-09,2024,10,F-SEC-01
GIG-08566,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,Rappi,22,Masculino,Secundaria / Bachillerato,11,64.5,1630300,605700,1024600,0.91,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.95,2025-11-22,2025,11,F-SEC-01
GIG-08567,Nacional,Colombia,COL,Santander,Bucaramanga,Fisica / Basada en Ubicacion,Reparto y Domicilios,Rappi,42,Femenino,Posgrado,4,33.4,1710000,418000,1292000,2.21,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.8,2023-12-27,2023,12,F-SEC-01
GIG-08568,Global,Brasil,BRA,Sao Paulo,Sao Paulo,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,49,Masculino,Secundaria / Bachillerato,2,61.4,4760800,1523500,3237300,3.01,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,Si (Afiliado a Riesgos Laborales),4.98,2021-05-22,2021,5,F-TER-02
GIG-08569,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,En linea / Basada en la Nube,Microtareas y Etiquetado de Datos,Remotasks,40,Femenino,Posgrado,15,42.2,8199500,983900,7215600,9.75,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.65,2023-02-01,2023,2,F-TER-02
GIG-08570,Global,Chile,CHL,Santiago,Santiago,En linea / Basada en la Nube,Desarrollo de Software y TI,Toptal,18,Masculino,Posgrado,22,48.8,13036100,1564300,11471800,13.41,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.68,2024-11-08,2024,11,F-PRIM-02
GIG-08571,Nacional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,67,Masculino,Primaria,19,49.8,3202000,1268000,1934000,2.21,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.85,2024-09-16,2024,9,F-PRIM-01
GIG-08572,Global,Espana,ESP,Madrid,Madrid,Fisica / Basada en Ubicacion,Reparto y Domicilios,DiDi Food,19,Masculino,Secundaria / Bachillerato,2,39.6,17135300,5483300,11652000,16.78,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.88,2025-01-25,2025,1,F-PRIM-02
GIG-08573,Nacional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,51,Masculino,Secundaria / Bachillerato,5,29.5,2979400,1209600,1769800,3.42,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.94,2025-07-22,2025,7,F-SEC-01
GIG-08574,Regional,Colombia,COL,Bogota D.C.,Bogota,En linea / Basada en la Nube,Desarrollo de Software y TI,Upwork,19,Masculino,Tecnico / Tecnologo,8,30.2,5983900,494500,5489400,10.37,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.99,2024-10-07,2024,10,F-SEC-01
GIG-08575,Regional,Colombia,COL,Atlantico,Barranquilla,Fisica / Basada en Ubicacion,Servicios del Hogar y Mantenimiento,TaskRabbit,42,Femenino,Secundaria / Bachillerato,15,43.2,1549500,370300,1179200,1.56,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.81,2026-03-19,2026,3,F-SEC-01
GIG-08576,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,En linea / Basada en la Nube,Desarrollo de Software y TI,Freelancer,20,Masculino,Universitario,11,40.8,18625000,2235000,16390000,22.91,Unica fuente de ingresos (100%),No afiliado / Ninguno,Cotiza activamente,No (Sin cobertura ARL),4.87,2021-08-31,2021,8,F-TER-01
GIG-08577,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,53,Masculino,Tecnico / Tecnologo,22,52.9,2741400,1066600,1674800,1.81,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.74,2024-04-08,2024,4,F-SEC-01
GIG-08578,Global,Chile,CHL,Santiago,Santiago,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,30,Masculino,Tecnico / Tecnologo,6,50.4,7421500,2374900,5046600,5.71,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.95,2022-09-28,2022,9,F-PRIM-02
GIG-08579,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,36,Femenino,Secundaria / Bachillerato,1,35.0,2582800,1182200,1400600,2.28,Fuente principal (>50%),No afiliado / Ninguno,No cotiza,No (Sin cobertura ARL),4.78,2021-01-29,2021,1,F-SEC-01
GIG-08580,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,19,Masculino,Primaria,2,33.9,2619800,1177200,1442600,2.43,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.64,2023-10-28,2023,10,F-PRIM-01
GIG-08581,Global,Brasil,BRA,Sao Paulo,Sao Paulo,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,40,Masculino,Secundaria / Bachillerato,13,39.3,6488900,2076500,4412400,6.4,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.49,2021-11-02,2021,11,F-TER-02
GIG-08582,Nacional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,30,Masculino,Secundaria / Bachillerato,49,62.8,2248600,645300,1603300,1.46,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.99,2025-11-09,2025,11,F-SEC-02
GIG-08583,Nacional,Colombia,COL,Atlantico,Barranquilla,Fisica / Basada en Ubicacion,Servicios del Hogar y Mantenimiento,Jelpit,33,Masculino,Universitario,9,50.8,1020800,217400,803400,0.9,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.96,2025-02-23,2025,2,F-PRIM-01
GIG-08584,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,36,Masculino,Secundaria / Bachillerato,20,44.1,1803800,706000,1097800,1.42,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.37,2025-10-12,2025,10,F-SEC-01
GIG-08585,Global,Argentina,ARG,Buenos Aires,Buenos Aires,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,39,Masculino,Tecnico / Tecnologo,44,46.7,7218900,2310100,4908800,5.99,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.88,2024-10-01,2024,10,F-PRIM-02
GIG-08586,Global,Brasil,BRA,Sao Paulo,Sao Paulo,Fisica / Basada en Ubicacion,Reparto y Domicilios,DiDi Food,39,Masculino,Tecnico / Tecnologo,26,49.5,7404900,2369600,5035300,5.8,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,Si (Afiliado a Riesgos Laborales),4.89,2026-02-20,2026,2,F-PRIM-02
GIG-08587,Nacional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,34,Masculino,Secundaria / Bachillerato,21,56.3,3341800,1187700,2154100,2.18,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.95,2025-11-03,2025,11,F-SEC-01
GIG-08588,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Reparto y Domicilios,DiDi Food,38,Femenino,Secundaria / Bachillerato,14,54.1,1688800,492500,1196300,1.26,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.83,2024-04-21,2024,4,F-PRIM-01
GIG-08589,Regional,Colombia,COL,Antioquia,Medellin,En linea / Basada en la Nube,Desarrollo de Software y TI,Freelancer,36,Masculino,Universitario,47,54.4,5571200,471900,5099300,5.35,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.79,2022-11-13,2022,11,F-SEC-01
GIG-08590,Regional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,18,Masculino,Secundaria / Bachillerato,20,40.6,2230500,1153300,1077200,1.51,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.92,2024-04-06,2024,4,F-PRIM-01
GIG-08591,Global,Chile,CHL,Santiago,Santiago,En linea / Basada en la Nube,Desarrollo de Software y TI,Workana,29,Masculino,Secundaria / Bachillerato,7,24.6,2426900,291200,2135700,4.95,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.67,2024-11-22,2024,11,F-TER-01
GIG-08592,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,DiDi Food,32,Masculino,Tecnico / Tecnologo,12,58.4,2139900,694800,1445100,1.41,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.79,2021-10-31,2021,10,F-SEC-01
GIG-08593,Nacional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,18,Masculino,Secundaria / Bachillerato,64,54.9,2624300,1067400,1556900,1.62,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.82,2024-04-27,2024,4,F-PRIM-01
GIG-08594,Global,Estados Unidos,USA,California,San Francisco,En linea / Basada en la Nube,Desarrollo de Software y TI,Toptal,24,Femenino,Universitario,11,38.0,11204400,1344500,9859900,14.8,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.83,2026-06-29,2026,6,F-TER-01
GIG-08595,Global,India,IND,Karnataka,Bengaluru,Fisica / Basada en Ubicacion,Servicios del Hogar y Mantenimiento,Jelpit,25,Masculino,Tecnico / Tecnologo,2,54.9,3203000,1025000,2178000,2.26,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.85,2025-12-22,2025,12,F-PRIM-02
GIG-08596,Global,Espana,ESP,Madrid,Madrid,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,31,Masculino,Secundaria / Bachillerato,4,66.7,34424000,11015700,23408300,20.01,Unica fuente de ingresos (100%),No afiliado / Ninguno,Cotiza activamente,No (Sin cobertura ARL),4.66,2023-02-01,2023,2,F-TER-02
GIG-08597,Nacional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,DiDi,27,Femenino,Secundaria / Bachillerato,1,56.3,2377000,1053800,1323200,1.34,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.64,2024-05-28,2024,5,F-SEC-01
GIG-08598,Regional,Colombia,COL,Santander,Bucaramanga,Fisica / Basada en Ubicacion,Transporte de Pasajeros,DiDi,40,Masculino,Secundaria / Bachillerato,1,42.5,3563400,1744500,1818900,2.44,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.96,2021-06-10,2021,6,F-SEC-02
GIG-08599,Global,Argentina,ARG,Buenos Aires,Buenos Aires,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,37,Masculino,Primaria,9,27.4,4385100,1403200,2981900,6.21,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.64,2022-09-01,2022,9,F-TER-02
GIG-08600,Global,Argentina,ARG,Buenos Aires,Buenos Aires,En linea / Basada en la Nube,Microtareas y Etiquetado de Datos,Amazon Mechanical Turk,24,Masculino,Tecnico / Tecnologo,20,8.3,3057700,366900,2690800,18.49,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.51,2026-05-03,2026,5,F-TER-02
GIG-08601,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,DiDi,40,Femenino,Universitario,16,27.0,2470800,1195000,1275800,2.69,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.99,2024-11-06,2024,11,F-PRIM-01
GIG-08602,Global,India,IND,Karnataka,Bengaluru,En linea / Basada en la Nube,Desarrollo de Software y TI,Toptal,29,Masculino,Universitario,8,48.1,14940400,1792900,13147500,15.59,Unica fuente de ingresos (100%),No afiliado / Ninguno,No cotiza,Si (Afiliado a Riesgos Laborales),4.73,2024-01-20,2024,1,F-TER-01
GIG-08603,Regional,Colombia,COL,Valle del Cauca,Cali,En linea / Basada en la Nube,Desarrollo de Software y TI,Freelancer,21,Masculino,Universitario,9,35.2,5880200,640700,5239500,8.49,Fuente principal (>50%),No afiliado / Ninguno,No cotiza,No (Sin cobertura ARL),4.61,2021-09-22,2021,9,F-SEC-01
GIG-08604,Regional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Reparto y Domicilios,DiDi Food,39,Masculino,Tecnico / Tecnologo,32,49.5,2087800,578900,1508900,1.74,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.8,2025-12-01,2025,12,F-SEC-01
GIG-08605,Regional,Colombia,COL,Santander,Bucaramanga,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,40,Masculino,Primaria,5,56.2,1684300,474900,1209400,1.23,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.85,2021-02-28,2021,2,F-SEC-01
GIG-08606,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,42,Masculino,Tecnico / Tecnologo,1,54.0,2377900,1187100,1190800,1.26,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.92,2022-03-11,2022,3,F-SEC-02
GIG-08607,Regional,Colombia,COL,Antioquia,Medellin,En linea / Basada en la Nube,Microtareas y Etiquetado de Datos,Remotasks,19,Masculino,Universitario,8,33.5,1134000,130800,1003200,1.71,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.65,2022-11-07,2022,11,F-SEC-02
GIG-08608,Global,Chile,CHL,Santiago,Santiago,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,27,Femenino,Tecnico / Tecnologo,8,35.4,4915400,1572900,3342500,5.38,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.9,2021-07-09,2021,7,F-PRIM-02
GIG-08609,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,35,Femenino,Secundaria / Bachillerato,25,70.0,2848600,1250100,1598500,1.3,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.81,2023-11-18,2023,11,F-SEC-01
GIG-08610,Global,Espana,ESP,Madrid,Madrid,En linea / Basada en la Nube,Diseno Multimedia y Contenido,99designs,33,Masculino,Universitario,18,38.1,32285400,3874200,28411200,42.52,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.92,2022-09-25,2022,9,F-PRIM-02
GIG-08611,Regional,Colombia,COL,Bogota D.C.,Bogota,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Upwork,33,Masculino,Universitario,5,35.3,2419200,277700,2141500,3.46,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.84,2023-06-03,2023,6,F-SEC-01
GIG-08612,Nacional,Colombia,COL,Santander,Bucaramanga,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,46,Masculino,Tecnico / Tecnologo,9,60.4,1261700,350200,911500,0.86,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.68,2025-10-29,2025,10,F-SEC-01
GIG-08613,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,37,Masculino,Secundaria / Bachillerato,27,55.3,2802000,1172700,1629300,1.68,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.99,2026-05-12,2026,5,F-PRIM-01
GIG-08614,Global,Argentina,ARG,Buenos Aires,Buenos Aires,Fisica / Basada en Ubicacion,Servicios del Hogar y Mantenimiento,Timser,36,Femenino,Primaria,3,33.3,2393500,765900,1627600,2.79,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.75,2025-11-05,2025,11,F-TER-02
GIG-08615,Global,Espana,ESP,Madrid,Madrid,En linea / Basada en la Nube,Desarrollo de Software y TI,Upwork,32,Femenino,Tecnico / Tecnologo,5,42.6,16219900,1946400,14273500,19.11,Unica fuente de ingresos (100%),No afiliado / Ninguno,Cotiza activamente,No (Sin cobertura ARL),4.95,2025-10-09,2025,10,F-TER-01
GIG-08616,Global,Brasil,BRA,Sao Paulo,Sao Paulo,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Fiverr,25,Femenino,Universitario,9,38.3,12614400,1513700,11100700,16.53,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.69,2026-06-29,2026,6,F-PRIM-02
GIG-08617,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,DiDi Food,19,Femenino,Tecnico / Tecnologo,11,84.0,1447300,514900,932400,0.63,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.74,2024-10-31,2024,10,F-PRIM-01
GIG-08618,Nacional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,40,Masculino,Tecnico / Tecnologo,7,47.5,1575700,487600,1088100,1.31,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.91,2021-05-10,2021,5,F-SEC-01
GIG-08619,Nacional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,44,Masculino,Secundaria / Bachillerato,8,48.9,1924500,583200,1341300,1.56,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.93,2022-04-30,2022,4,F-SEC-01
GIG-08620,Nacional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,30,Masculino,Secundaria / Bachillerato,7,54.2,3214200,1305500,1908700,2.01,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.89,2021-10-22,2021,10,F-PRIM-01
GIG-08621,Regional,Colombia,COL,Santander,Bucaramanga,En linea / Basada en la Nube,Servicios Profesionales y Asesoria,Fiverr,43,Masculino,Secundaria / Bachillerato,8,36.7,3979900,641800,3338100,5.19,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.96,2022-07-03,2022,7,F-SEC-01
GIG-08622,Regional,Colombia,COL,Santander,Bucaramanga,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,45,Masculino,Universitario,7,46.0,1630700,441700,1189000,1.47,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.88,2024-10-31,2024,10,F-SEC-01
GIG-08623,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Reparto y Domicilios,Rappi,28,Masculino,Secundaria / Bachillerato,10,44.9,1358400,378700,979700,1.24,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.8,2022-02-08,2022,2,F-PRIM-01
GIG-08624,Global,Estados Unidos,USA,California,San Francisco,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Freelancer,30,Masculino,Universitario,2,24.2,18422500,2210700,16211800,38.2,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.62,2026-04-22,2026,4,F-TER-01
GIG-08625,Global,Chile,CHL,Santiago,Santiago,En linea / Basada en la Nube,Desarrollo de Software y TI,Fiverr,31,Femenino,Universitario,72,34.3,11320400,1358400,9962000,16.56,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.93,2022-11-07,2022,11,F-PRIM-02
GIG-08626,Nacional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,19,Masculino,Secundaria / Bachillerato,8,37.1,1392700,566300,826400,1.27,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.67,2021-08-03,2021,8,F-SEC-01
GIG-08627,Nacional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,42,Masculino,Secundaria / Bachillerato,1,76.7,2658500,1095500,1563000,1.16,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.73,2023-08-04,2023,8,F-PRIM-01
GIG-08628,Regional,Colombia,COL,Valle del Cauca,Cali,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Freelancer,36,Masculino,Universitario,5,39.0,2203100,180000,2023100,2.96,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.96,2025-09-05,2025,9,F-SEC-01
